date_time,maxtempC,mintempC,uvIndex,DewPointC,FeelsLikeC,HeatIndexC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,weatherDesc,location
2020-06-18 00:00:00,44,33,10,1,33,33,22,0,12,0.0,996,35,10,47,12,Clear,islamabad
2020-06-18 03:00:00,44,33,10,2,31,31,19,0,14,0.0,996,33,10,45,11,Clear,islamabad
2020-06-18 06:00:00,44,33,10,2,32,32,13,1,14,0.0,997,34,10,47,8,Partly cloudy,islamabad
2020-06-18 09:00:00,44,33,10,2,39,39,7,3,10,0.0,997,39,10,122,6,Partly cloudy,islamabad
2020-06-18 12:00:00,44,33,10,-0,44,44,10,4,7,0.0,997,43,10,234,9,Partly cloudy,islamabad
2020-06-18 15:00:00,44,33,10,-2,46,46,15,3,6,0.0,995,44,10,271,13,Partly cloudy,islamabad
2020-06-18 18:00:00,44,33,10,-1,44,44,20,2,7,0.0,995,42,10,200,16,Partly cloudy,islamabad
2020-06-18 21:00:00,44,33,10,1,39,39,24,3,10,0.0,996,38,10,15,14,Partly cloudy,islamabad
2020-06-19 00:00:00,43,32,9,-0,32,32,29,5,11,0.0,997,34,10,48,14,Partly cloudy,islamabad
2020-06-19 03:00:00,43,32,9,0,30,30,26,11,13,0.0,997,32,10,55,12,Partly cloudy,islamabad
2020-06-19 06:00:00,43,32,9,0,31,31,20,22,13,0.0,998,33,10,65,12,Partly cloudy,islamabad
2020-06-19 09:00:00,43,32,9,3,37,37,20,33,12,0.0,999,38,10,108,17,Partly cloudy,islamabad
2020-06-19 12:00:00,43,32,9,7,42,42,29,29,12,0.0,998,42,10,135,25,Partly cloudy,islamabad
2020-06-19 15:00:00,43,32,9,7,45,45,24,17,12,0.0,996,43,10,153,21,Partly cloudy,islamabad
2020-06-19 18:00:00,43,32,9,8,45,45,23,30,15,0.0,995,42,10,127,17,Patchy rain possible,islamabad
2020-06-19 21:00:00,43,32,9,9,44,44,33,77,20,0.1,997,40,10,59,19,Patchy rain possible,islamabad
2020-06-20 00:00:00,44,33,10,5,38,38,19,2,15,0.0,997,37,10,46,11,Partly cloudy,islamabad
2020-06-20 03:00:00,44,33,10,5,31,31,23,13,18,0.0,997,33,10,71,11,Partly cloudy,islamabad
2020-06-20 06:00:00,44,33,10,5,32,32,23,27,17,0.0,998,34,10,83,12,Partly cloudy,islamabad
2020-06-20 09:00:00,44,33,10,7,39,39,16,27,14,0.0,999,39,10,120,14,Partly cloudy,islamabad
2020-06-20 12:00:00,44,33,10,8,43,43,21,23,13,0.0,999,42,10,155,18,Partly cloudy,islamabad
2020-06-20 15:00:00,44,33,10,8,47,47,13,7,11,0.0,997,44,10,194,11,Partly cloudy,islamabad
2020-06-20 18:00:00,44,33,10,9,47,47,14,6,15,0.0,997,44,10,186,9,Partly cloudy,islamabad
2020-06-20 21:00:00,44,33,10,11,43,43,33,13,24,0.0,999,41,10,73,20,Partly cloudy,islamabad
2020-06-21 00:00:00,45,32,10,8,32,32,24,30,20,0.0,998,34,10,71,13,Partly cloudy,islamabad
2020-06-21 03:00:00,45,32,10,9,30,30,27,30,23,0.0,998,32,10,81,15,Partly cloudy,islamabad
2020-06-21 06:00:00,45,32,10,10,32,32,22,28,24,0.0,999,33,10,86,13,Partly cloudy,islamabad
2020-06-21 09:00:00,45,32,10,11,37,37,18,16,19,0.0,999,38,10,113,16,Partly cloudy,islamabad
2020-06-21 12:00:00,45,32,10,10,42,42,21,6,16,0.0,998,42,10,144,18,Partly cloudy,islamabad
2020-06-21 15:00:00,45,32,10,10,47,47,15,3,13,0.0,996,44,10,207,14,Sunny,islamabad
2020-06-21 18:00:00,45,32,10,11,49,49,11,0,15,0.0,995,45,10,207,10,Clear,islamabad
2020-06-21 21:00:00,45,32,10,13,45,45,12,0,23,0.0,996,41,10,96,11,Clear,islamabad
2020-06-22 00:00:00,46,34,10,13,35,35,16,0,27,0.0,997,35,10,61,12,Clear,islamabad
2020-06-22 03:00:00,46,34,10,13,34,34,12,0,29,0.0,997,34,10,71,10,Clear,islamabad
2020-06-22 06:00:00,46,34,10,13,34,34,16,1,27,0.0,997,34,10,84,12,Partly cloudy,islamabad
2020-06-22 09:00:00,46,34,10,14,40,40,13,2,23,0.0,998,39,10,118,12,Partly cloudy,islamabad
2020-06-22 12:00:00,46,34,10,14,45,45,11,2,18,0.0,997,43,10,165,9,Partly cloudy,islamabad
2020-06-22 15:00:00,46,34,10,12,50,50,6,2,14,0.0,995,46,10,221,5,Sunny,islamabad
2020-06-22 18:00:00,46,34,10,12,51,51,5,0,14,0.0,994,46,10,193,4,Clear,islamabad
2020-06-22 21:00:00,46,34,10,12,42,42,10,0,17,0.0,995,42,10,39,7,Clear,islamabad
2020-06-23 00:00:00,48,35,10,13,36,36,19,0,25,0.0,998,37,10,65,13,Clear,islamabad
2020-06-23 03:00:00,48,35,10,13,34,34,22,0,27,0.0,998,35,10,75,14,Clear,islamabad
2020-06-23 06:00:00,48,35,10,13,35,35,25,0,27,0.0,999,35,10,87,17,Sunny,islamabad
2020-06-23 09:00:00,48,35,10,13,40,40,20,1,21,0.0,1000,40,10,125,18,Partly cloudy,islamabad
2020-06-23 12:00:00,48,35,10,12,46,46,17,2,16,0.0,999,44,10,154,15,Partly cloudy,islamabad
2020-06-23 15:00:00,48,35,10,12,51,51,9,1,13,0.0,997,47,10,161,8,Sunny,islamabad
2020-06-23 18:00:00,48,35,10,12,52,52,7,0,14,0.0,996,48,10,121,6,Clear,islamabad
2020-06-23 21:00:00,48,35,10,11,47,47,12,11,18,0.0,998,44,10,71,9,Partly cloudy,islamabad
2020-06-24 00:00:00,44,34,8,12,40,40,19,40,25,0.1,1000,38,10,77,11,Patchy rain possible,islamabad
2020-06-24 03:00:00,44,34,8,14,33,33,26,84,30,0.2,1000,34,9,75,14,Patchy rain possible,islamabad
2020-06-24 06:00:00,44,34,8,14,34,34,22,57,31,0.2,1000,34,10,91,15,Partly cloudy,islamabad
2020-06-24 09:00:00,44,34,8,16,38,38,22,4,29,0.0,1001,37,10,104,19,Partly cloudy,islamabad
2020-06-24 12:00:00,44,34,8,16,42,42,21,6,23,0.0,1000,41,10,138,18,Partly cloudy,islamabad
2020-06-24 15:00:00,44,34,8,15,45,45,13,8,20,0.0,997,43,10,162,11,Partly cloudy,islamabad
2020-06-24 18:00:00,44,34,8,15,47,47,17,28,23,0.4,996,44,10,114,13,Patchy rain possible,islamabad
2020-06-24 21:00:00,44,34,8,15,45,45,38,73,36,1.4,999,42,9,51,27,Patchy light rain,islamabad
2020-06-25 00:00:00,40,28,8,18,38,38,36,84,47,1.8,1002,36,8,53,23,Moderate or heavy rain shower,islamabad
2020-06-25 03:00:00,40,28,8,17,30,30,36,74,49,3.7,1001,29,7,52,22,Moderate or heavy rain shower,islamabad
2020-06-25 06:00:00,40,28,8,18,30,30,24,75,55,4.9,1001,28,7,42,13,Moderate or heavy rain shower,islamabad
2020-06-25 09:00:00,40,28,8,18,34,34,21,76,42,3.2,1001,32,7,83,13,Moderate or heavy rain shower,islamabad
2020-06-25 12:00:00,40,28,8,17,39,39,15,58,30,2.4,1000,37,8,149,10,Partly cloudy,islamabad
2020-06-25 15:00:00,40,28,8,17,42,42,7,7,26,0.0,998,40,10,129,6,Partly cloudy,islamabad
2020-06-25 18:00:00,40,28,8,17,42,42,6,6,27,0.0,996,40,10,62,5,Partly cloudy,islamabad
2020-06-25 21:00:00,40,28,8,17,38,38,12,6,31,0.0,997,37,10,59,9,Partly cloudy,islamabad
2020-06-26 00:00:00,41,32,9,18,36,36,8,14,39,0.0,998,34,10,112,6,Partly cloudy,islamabad
2020-06-26 03:00:00,41,32,9,18,33,33,17,37,43,0.6,998,32,10,65,12,Patchy rain possible,islamabad
2020-06-26 06:00:00,41,32,9,19,33,33,12,82,46,2.1,998,32,9,61,8,Light rain shower,islamabad
2020-06-26 09:00:00,41,32,9,18,37,37,13,87,38,2.5,998,35,10,110,8,Patchy rain possible,islamabad
2020-06-26 12:00:00,41,32,9,17,41,41,13,62,29,1.7,997,39,9,173,9,Partly cloudy,islamabad
2020-06-26 15:00:00,41,32,9,16,43,43,10,13,24,0.0,995,41,10,231,9,Partly cloudy,islamabad
2020-06-26 18:00:00,41,32,9,16,43,43,6,5,24,0.0,994,41,10,274,6,Partly cloudy,islamabad
2020-06-26 21:00:00,41,32,9,17,41,41,6,4,28,0.0,994,39,10,234,5,Partly cloudy,islamabad
2020-06-27 00:00:00,43,33,9,17,35,35,17,6,37,0.0,996,34,10,55,11,Partly cloudy,islamabad
2020-06-27 03:00:00,43,33,9,16,34,34,18,5,37,0.0,996,33,10,59,11,Partly cloudy,islamabad
2020-06-27 06:00:00,43,33,9,16,34,34,15,6,35,0.0,996,33,10,90,9,Partly cloudy,islamabad
2020-06-27 09:00:00,43,33,9,17,39,39,5,6,30,0.0,997,38,10,118,4,Partly cloudy,islamabad
2020-06-27 12:00:00,43,33,9,16,43,43,6,6,22,0.0,997,42,10,111,5,Partly cloudy,islamabad
2020-06-27 15:00:00,43,33,9,14,45,45,11,6,18,0.0,995,43,10,281,10,Partly cloudy,islamabad
2020-06-27 18:00:00,43,33,9,13,44,44,13,2,17,0.0,994,42,10,311,12,Clear,islamabad
2020-06-27 21:00:00,43,33,9,12,41,41,10,0,19,0.0,994,40,10,248,8,Clear,islamabad
2020-06-28 00:00:00,43,33,9,13,38,38,15,1,26,0.0,996,37,10,54,11,Partly cloudy,islamabad
2020-06-28 03:00:00,43,33,9,14,34,34,20,3,30,0.0,996,34,10,58,12,Partly cloudy,islamabad
2020-06-28 06:00:00,43,33,9,13,33,33,21,29,29,0.1,996,33,10,76,11,Patchy rain possible,islamabad
2020-06-28 09:00:00,43,33,9,14,38,38,8,80,25,0.3,998,37,9,105,6,Moderate rain at times,islamabad
2020-06-28 12:00:00,43,33,9,14,43,43,9,58,20,0.3,997,42,10,100,7,Partly cloudy,islamabad
2020-06-28 15:00:00,43,33,9,14,45,45,6,27,18,0.1,995,43,10,158,5,Patchy rain possible,islamabad
2020-06-28 18:00:00,43,33,9,15,43,43,10,75,22,0.2,995,42,10,154,8,Patchy rain possible,islamabad
2020-06-28 21:00:00,43,33,9,15,40,40,19,78,30,0.2,996,38,10,47,13,Patchy rain possible,islamabad
2020-06-29 00:00:00,41,31,8,15,33,33,9,73,35,0.2,998,33,10,104,6,Patchy rain possible,islamabad
2020-06-29 03:00:00,41,31,8,15,31,31,12,75,38,0.2,998,31,9,150,8,Patchy rain possible,islamabad
2020-06-29 06:00:00,41,31,8,15,31,31,17,78,38,0.2,999,31,9,72,12,Patchy rain possible,islamabad
2020-06-29 09:00:00,41,31,8,15,35,35,15,72,31,0.1,1000,34,10,91,13,Patchy rain possible,islamabad
2020-06-29 12:00:00,41,31,8,13,39,39,16,51,22,0.1,1000,39,10,132,14,Partly cloudy,islamabad
2020-06-29 15:00:00,41,31,8,13,41,41,16,7,20,0.0,999,41,10,172,14,Partly cloudy,islamabad
2020-06-29 18:00:00,41,31,8,14,40,40,13,6,22,0.0,999,40,10,151,11,Partly cloudy,islamabad
2020-06-29 21:00:00,41,31,8,15,38,38,9,5,29,0.0,999,37,10,79,6,Partly cloudy,islamabad
2020-06-30 00:00:00,43,33,9,13,33,33,14,2,30,0.0,1000,33,10,27,9,Clear,islamabad
2020-06-30 03:00:00,43,33,9,14,33,33,13,0,33,0.0,1000,33,10,32,9,Partly cloudy,islamabad
2020-06-30 06:00:00,43,33,9,14,34,34,9,2,31,0.0,1000,34,10,40,6,Partly cloudy,islamabad
2020-06-30 09:00:00,43,33,9,13,38,38,5,5,22,0.0,1001,38,10,112,4,Partly cloudy,islamabad
2020-06-30 12:00:00,43,33,9,12,43,43,9,4,17,0.0,1000,42,10,262,8,Partly cloudy,islamabad
2020-06-30 15:00:00,43,33,9,12,45,45,14,3,15,0.0,997,43,10,275,12,Partly cloudy,islamabad
2020-06-30 18:00:00,43,33,9,12,44,44,15,1,17,0.0,996,43,10,283,13,Clear,islamabad
2020-06-30 21:00:00,43,33,9,13,40,40,21,2,24,0.0,998,40,10,322,18,Partly cloudy,islamabad
2020-07-01 00:00:00,43,32,9,14,37,37,37,77,35,0.3,1000,35,10,318,26,Light rain shower,islamabad
2020-07-01 03:00:00,43,32,9,14,31,31,24,88,34,0.8,1000,32,10,222,14,Patchy rain possible,islamabad
2020-07-01 06:00:00,43,32,9,13,34,34,18,61,28,0.6,1000,34,9,125,12,Partly cloudy,islamabad
2020-07-01 09:00:00,43,32,9,14,39,39,9,4,23,0.0,1000,39,10,304,8,Partly cloudy,islamabad
2020-07-01 12:00:00,43,32,9,13,43,43,15,4,18,0.0,999,42,10,270,13,Partly cloudy,islamabad
2020-07-01 15:00:00,43,32,9,12,45,45,18,2,16,0.0,997,43,10,277,15,Sunny,islamabad
2020-07-01 18:00:00,43,32,9,13,45,45,14,0,17,0.0,995,43,10,298,12,Clear,islamabad
2020-07-01 21:00:00,43,32,9,14,42,42,8,0,21,0.0,996,41,10,326,6,Clear,islamabad
2020-07-02 00:00:00,44,35,10,17,39,39,8,0,32,0.0,997,37,10,240,7,Clear,islamabad
2020-07-02 03:00:00,44,35,10,17,37,37,9,0,35,0.0,997,35,10,29,8,Clear,islamabad
2020-07-02 06:00:00,44,35,10,16,37,37,9,0,32,0.0,996,36,10,43,7,Sunny,islamabad
2020-07-02 09:00:00,44,35,10,16,43,43,4,0,23,0.0,997,41,10,100,3,Sunny,islamabad
2020-07-02 12:00:00,44,35,10,14,46,46,8,1,18,0.0,996,44,10,253,7,Partly cloudy,islamabad
2020-07-02 15:00:00,44,35,10,11,46,46,16,2,15,0.0,994,44,10,275,14,Sunny,islamabad
2020-07-02 18:00:00,44,35,10,11,45,45,15,0,15,0.0,993,43,10,306,13,Clear,islamabad
2020-07-02 21:00:00,44,35,10,14,42,42,7,0,20,0.0,993,41,10,240,6,Clear,islamabad
2020-07-03 00:00:00,44,36,10,14,38,38,9,0,24,0.0,994,38,10,27,8,Clear,islamabad
2020-07-03 03:00:00,44,36,10,13,36,36,11,0,25,0.0,994,36,10,13,9,Clear,islamabad
2020-07-03 06:00:00,44,36,10,11,36,36,13,0,21,0.0,995,37,10,6,9,Sunny,islamabad
2020-07-03 09:00:00,44,36,10,10,43,43,9,0,15,0.0,996,42,10,96,7,Sunny,islamabad
2020-07-03 12:00:00,44,36,10,9,46,46,14,0,13,0.0,995,44,10,279,13,Sunny,islamabad
2020-07-03 15:00:00,44,36,10,8,46,46,22,0,12,0.0,994,44,10,283,19,Sunny,islamabad
2020-07-03 18:00:00,44,36,10,7,44,44,18,0,12,0.0,994,43,10,309,16,Clear,islamabad
2020-07-03 21:00:00,44,36,10,8,41,41,11,0,14,0.0,994,41,10,235,9,Clear,islamabad
2020-07-04 00:00:00,47,36,10,8,37,37,14,0,16,0.0,994,38,10,33,9,Clear,islamabad
2020-07-04 03:00:00,47,36,10,9,34,34,15,0,20,0.0,994,36,10,49,10,Clear,islamabad
2020-07-04 06:00:00,47,36,10,10,35,35,14,1,20,0.0,994,36,10,83,9,Partly cloudy,islamabad
2020-07-04 09:00:00,47,36,10,10,41,41,11,2,16,0.0,995,41,10,143,9,Sunny,islamabad
2020-07-04 12:00:00,47,36,10,11,46,46,16,0,15,0.0,994,44,10,127,14,Sunny,islamabad
2020-07-04 15:00:00,47,36,10,9,51,51,10,1,11,0.0,992,47,10,165,9,Partly cloudy,islamabad
2020-07-04 18:00:00,47,36,10,8,48,48,15,31,12,0.0,991,45,10,259,11,Patchy rain possible,islamabad
2020-07-04 21:00:00,47,36,10,8,44,44,33,82,16,0.3,992,42,10,250,19,Patchy rain possible,islamabad
2020-07-05 00:00:00,40,29,8,11,40,40,35,83,26,1.2,995,38,9,43,23,Patchy rain possible,islamabad
2020-07-05 03:00:00,40,29,8,12,30,30,34,77,33,1.2,996,31,9,40,21,Patchy rain possible,islamabad
2020-07-05 06:00:00,40,29,8,15,30,30,29,77,42,2.2,997,29,9,26,17,Patchy rain possible,islamabad
2020-07-05 09:00:00,40,29,8,16,34,34,24,80,34,2.5,997,34,8,47,15,Moderate or heavy rain shower,islamabad
2020-07-05 12:00:00,40,29,8,16,39,39,22,54,29,2.1,996,37,8,103,14,Partly cloudy,islamabad
2020-07-05 15:00:00,40,29,8,16,41,41,16,7,25,0.0,994,40,10,114,14,Partly cloudy,islamabad
2020-07-05 18:00:00,40,29,8,15,40,40,19,15,23,0.0,992,39,10,105,15,Partly cloudy,islamabad
2020-07-05 21:00:00,40,29,8,15,36,36,17,50,30,0.3,994,36,10,75,11,Patchy rain possible,islamabad
2020-07-06 00:00:00,41,31,8,13,33,33,13,29,29,0.0,997,33,10,52,9,Patchy rain possible,islamabad
2020-07-06 03:00:00,41,31,8,13,31,31,18,81,34,0.5,997,31,10,45,11,Patchy rain possible,islamabad
2020-07-06 06:00:00,41,31,8,15,32,32,16,86,36,1.0,997,31,9,62,10,Moderate rain at times,islamabad
2020-07-06 09:00:00,41,31,8,15,36,36,14,81,30,0.7,997,35,10,121,11,Moderate rain at times,islamabad
2020-07-06 12:00:00,41,31,8,14,40,40,12,49,23,0.5,997,39,10,189,10,Partly cloudy,islamabad
2020-07-06 15:00:00,41,31,8,12,42,42,13,5,18,0.0,995,41,10,243,11,Partly cloudy,islamabad
2020-07-06 18:00:00,41,31,8,11,41,41,13,3,18,0.0,994,41,10,277,11,Partly cloudy,islamabad
2020-07-06 21:00:00,41,31,8,12,37,37,10,3,21,0.0,996,38,10,208,8,Partly cloudy,islamabad
2020-07-07 00:00:00,44,33,10,12,34,34,12,3,26,0.0,998,35,10,31,8,Partly cloudy,islamabad
2020-07-07 03:00:00,44,33,10,13,33,33,15,4,29,0.0,998,33,10,50,9,Partly cloudy,islamabad
2020-07-07 06:00:00,44,33,10,13,34,34,14,4,27,0.0,999,34,10,71,9,Partly cloudy,islamabad
2020-07-07 09:00:00,44,33,10,12,38,38,10,4,21,0.0,1000,39,10,140,9,Partly cloudy,islamabad
2020-07-07 12:00:00,44,33,10,12,42,42,11,4,18,0.0,999,42,10,183,9,Partly cloudy,islamabad
2020-07-07 15:00:00,44,33,10,12,46,46,7,3,15,0.0,998,44,10,244,6,Partly cloudy,islamabad
2020-07-07 18:00:00,44,33,10,12,47,47,8,2,16,0.0,997,44,10,295,6,Partly cloudy,islamabad
2020-07-07 21:00:00,44,33,10,11,41,41,11,2,19,0.0,998,40,10,224,9,Partly cloudy,islamabad
2020-07-08 00:00:00,42,32,9,13,36,36,17,2,26,0.0,1002,36,10,56,12,Partly cloudy,islamabad
2020-07-08 03:00:00,42,32,9,17,33,33,26,3,40,0.0,1002,32,10,115,19,Partly cloudy,islamabad
2020-07-08 06:00:00,42,32,9,20,34,34,16,4,50,0.0,1002,32,10,123,14,Partly cloudy,islamabad
2020-07-08 09:00:00,42,32,9,20,38,38,13,6,43,0.0,1002,35,10,151,11,Partly cloudy,islamabad
2020-07-08 12:00:00,42,32,9,18,41,41,10,9,30,0.0,1001,39,10,213,9,Partly cloudy,islamabad
2020-07-08 15:00:00,42,32,9,15,43,43,8,9,21,0.0,998,42,10,250,7,Partly cloudy,islamabad
2020-07-08 18:00:00,42,32,9,14,43,43,4,5,20,0.0,997,42,10,194,4,Partly cloudy,islamabad
2020-07-08 21:00:00,42,32,9,14,39,39,6,4,23,0.0,998,39,10,89,5,Partly cloudy,islamabad
2020-07-09 00:00:00,41,31,8,19,36,36,23,33,44,0.2,1000,33,10,127,18,Moderate rain at times,islamabad
2020-07-09 03:00:00,41,31,8,21,34,34,17,85,55,1.2,1000,31,9,97,13,Moderate or heavy rain shower,islamabad
2020-07-09 06:00:00,41,31,8,21,34,34,18,83,58,2.0,999,31,8,90,12,Moderate rain at times,islamabad
2020-07-09 09:00:00,41,31,8,21,38,38,10,80,46,0.5,999,34,10,159,8,Moderate rain at times,islamabad
2020-07-09 12:00:00,41,31,8,19,42,42,9,59,33,0.3,997,38,10,241,7,Partly cloudy,islamabad
2020-07-09 15:00:00,41,31,8,17,43,43,13,17,25,0.0,994,41,10,258,11,Partly cloudy,islamabad
2020-07-09 18:00:00,41,31,8,17,43,43,15,8,25,0.0,993,41,10,182,13,Partly cloudy,islamabad
2020-07-09 21:00:00,41,31,8,17,39,39,12,27,31,0.0,994,37,10,29,10,Patchy rain possible,islamabad
2020-07-10 00:00:00,43,32,8,18,36,36,14,76,37,0.3,994,35,10,37,9,Moderate rain at times,islamabad
2020-07-10 03:00:00,43,32,8,19,34,34,15,84,44,1.1,994,32,10,23,11,Patchy rain possible,islamabad
2020-07-10 06:00:00,43,32,8,19,34,34,15,54,44,1.3,993,33,9,66,11,Partly cloudy,islamabad
2020-07-10 09:00:00,43,32,8,18,40,40,9,4,32,0.0,993,37,10,124,8,Partly cloudy,islamabad
2020-07-10 12:00:00,43,32,8,16,43,43,8,5,24,0.0,992,41,10,236,7,Partly cloudy,islamabad
2020-07-10 15:00:00,43,32,8,14,45,45,11,5,19,0.0,990,43,10,265,9,Partly cloudy,islamabad
2020-07-10 18:00:00,43,32,8,14,45,45,13,2,19,0.0,990,43,10,207,12,Partly cloudy,islamabad
2020-07-10 21:00:00,43,32,8,16,41,41,11,1,26,0.0,991,39,10,49,9,Clear,islamabad
2020-07-11 00:00:00,42,32,8,17,36,36,13,30,37,0.0,995,34,10,74,9,Patchy rain possible,islamabad
2020-07-11 03:00:00,42,32,8,17,33,33,22,76,40,0.1,994,32,10,62,13,Patchy rain possible,islamabad
2020-07-11 06:00:00,42,32,8,17,34,34,20,76,40,0.2,994,33,10,78,12,Patchy rain possible,islamabad
2020-07-11 09:00:00,42,32,8,18,39,39,9,84,33,0.3,995,37,10,123,8,Patchy rain possible,islamabad
2020-07-11 12:00:00,42,32,8,17,42,42,7,57,26,0.3,994,40,10,140,6,Partly cloudy,islamabad
2020-07-11 15:00:00,42,32,8,15,44,44,7,8,21,0.0,992,42,10,220,6,Partly cloudy,islamabad
2020-07-11 18:00:00,42,32,8,16,44,44,8,33,25,0.0,991,42,10,272,7,Patchy rain possible,islamabad
2020-07-11 21:00:00,42,32,8,18,42,42,17,86,36,0.1,993,40,10,153,13,Patchy rain possible,islamabad
2020-07-12 00:00:00,39,31,8,17,35,35,13,82,35,0.3,994,34,10,98,9,Patchy rain possible,islamabad
2020-07-12 03:00:00,39,31,8,17,33,33,15,82,42,0.4,995,32,10,111,11,Patchy rain possible,islamabad
2020-07-12 06:00:00,39,31,8,18,33,33,19,79,45,0.6,996,31,10,93,14,Patchy rain possible,islamabad
2020-07-12 09:00:00,39,31,8,18,35,35,18,85,39,1.4,997,34,9,108,13,Patchy light rain with thunder,islamabad
2020-07-12 12:00:00,39,31,8,18,39,39,11,83,33,1.6,997,37,10,99,8,Patchy light rain with thunder,islamabad
2020-07-12 15:00:00,39,31,8,18,41,41,10,78,29,0.8,996,39,10,108,8,Patchy light rain with thunder,islamabad
2020-07-12 18:00:00,39,31,8,18,42,42,15,85,38,0.8,995,39,10,100,12,Moderate rain at times,islamabad
2020-07-12 21:00:00,39,31,8,20,41,41,13,88,58,0.6,997,37,10,54,11,Patchy rain possible,islamabad
2020-07-13 00:00:00,39,29,8,18,33,33,8,82,46,2.1,999,32,9,239,5,Moderate or heavy rain shower,islamabad
2020-07-13 03:00:00,39,29,8,19,31,31,16,74,56,4.8,999,29,7,63,8,Moderate or heavy rain shower,islamabad
2020-07-13 06:00:00,39,29,8,18,30,30,24,75,53,4.5,1000,29,8,58,14,Patchy rain possible,islamabad
2020-07-13 09:00:00,39,29,8,16,33,33,12,83,38,0.5,1000,33,9,98,10,Patchy rain possible,islamabad
2020-07-13 12:00:00,39,29,8,16,38,38,5,57,29,0.5,999,37,9,202,4,Partly cloudy,islamabad
2020-07-13 15:00:00,39,29,8,16,41,41,7,8,25,0.0,997,39,10,242,6,Partly cloudy,islamabad
2020-07-13 18:00:00,39,29,8,16,41,41,6,7,27,0.0,996,39,10,298,5,Partly cloudy,islamabad
2020-07-13 21:00:00,39,29,8,17,38,38,7,6,33,0.0,997,36,10,238,6,Partly cloudy,islamabad
2020-07-14 00:00:00,43,33,9,17,36,36,9,4,34,0.0,997,35,10,27,7,Partly cloudy,islamabad
2020-07-14 03:00:00,43,33,9,17,34,34,10,27,38,0.0,998,33,10,46,7,Patchy rain possible,islamabad
2020-07-14 06:00:00,43,33,9,16,34,34,13,50,36,0.1,999,33,10,66,9,Partly cloudy,islamabad
2020-07-14 09:00:00,43,33,9,16,39,39,8,7,28,0.0,999,38,10,139,7,Partly cloudy,islamabad
2020-07-14 12:00:00,43,33,9,15,42,42,9,6,22,0.0,998,41,10,239,8,Partly cloudy,islamabad
2020-07-14 15:00:00,43,33,9,14,44,44,11,5,18,0.0,996,43,10,277,10,Partly cloudy,islamabad
2020-07-14 18:00:00,43,33,9,14,45,45,11,27,20,0.0,995,43,10,332,9,Patchy rain possible,islamabad
2020-07-14 21:00:00,43,33,9,14,42,42,15,78,25,0.1,996,40,10,253,11,Patchy rain possible,islamabad
2020-07-15 00:00:00,45,33,9,15,35,35,16,31,30,0.0,997,35,10,34,10,Patchy rain possible,islamabad
2020-07-15 03:00:00,45,33,9,15,33,33,21,81,33,0.3,997,33,10,51,12,Moderate rain at times,islamabad
2020-07-15 06:00:00,45,33,9,15,34,34,22,74,34,0.5,998,33,10,74,13,Patchy rain possible,islamabad
2020-07-15 09:00:00,45,33,9,15,39,39,13,82,25,0.2,999,38,10,124,11,Patchy rain possible,islamabad
2020-07-15 12:00:00,45,33,9,13,44,44,11,57,18,0.1,997,42,10,171,10,Partly cloudy,islamabad
2020-07-15 15:00:00,45,33,9,13,48,48,8,3,16,0.0,995,45,10,224,7,Partly cloudy,islamabad
2020-07-15 18:00:00,45,33,9,14,49,49,10,27,18,0.0,994,45,10,246,9,Patchy rain possible,islamabad
2020-07-15 21:00:00,45,33,9,14,44,44,23,74,27,0.2,996,42,10,307,18,Patchy rain possible,islamabad
2020-07-16 00:00:00,41,31,8,18,36,36,9,77,39,0.8,1000,34,10,55,6,Patchy rain possible,islamabad
2020-07-16 03:00:00,41,31,8,18,33,33,17,76,47,2.5,1000,31,8,30,10,Moderate or heavy rain shower,islamabad
2020-07-16 06:00:00,41,31,8,19,33,33,13,64,51,3.7,1000,31,8,25,8,Patchy rain possible,islamabad
2020-07-16 09:00:00,41,31,8,19,36,36,13,88,42,1.4,1000,34,9,87,9,Patchy rain possible,islamabad
2020-07-16 12:00:00,41,31,8,18,40,40,12,61,32,1.0,999,37,9,164,9,Partly cloudy,islamabad
2020-07-16 15:00:00,41,31,8,17,44,44,6,5,25,0.0,996,41,10,254,6,Partly cloudy,islamabad
2020-07-16 18:00:00,41,31,8,17,42,42,12,4,26,0.0,995,40,10,208,10,Partly cloudy,islamabad
2020-07-16 21:00:00,41,31,8,17,38,38,16,27,31,0.1,996,36,10,12,12,Patchy rain possible,islamabad
2020-07-17 00:00:00,41,31,8,20,36,36,8,87,48,1.1,999,33,9,189,6,Patchy rain possible,islamabad
2020-07-17 03:00:00,41,31,8,20,34,34,8,80,53,1.1,1000,31,9,45,6,Patchy rain possible,islamabad
2020-07-17 06:00:00,41,31,8,20,34,34,9,76,51,0.8,1000,32,9,73,7,Patchy rain possible,islamabad
2020-07-17 09:00:00,41,31,8,20,39,39,9,78,40,0.1,1001,35,10,126,8,Patchy rain possible,islamabad
2020-07-17 12:00:00,41,31,8,18,42,42,10,63,31,0.1,1000,39,10,194,8,Partly cloudy,islamabad
2020-07-17 15:00:00,41,31,8,17,43,43,10,15,26,0.0,998,41,10,249,8,Partly cloudy,islamabad
2020-07-17 18:00:00,41,31,8,17,43,43,12,7,27,0.0,996,40,10,298,10,Partly cloudy,islamabad
